crop_name,model_name,target,R2,MAE,MedAE,RMSE,MAPE,sMAPE
Maize (Silage),Extra Trees,recommended_k2o,0.9229324938437993,5.495762711864407,0.0,11.097052517505322,12447457638.122377,28.175763875610073
Maize (Silage),Extra Trees,OVERALL,0.6107862396647443,4.7909039548022605,0.9533333333333331,9.322362758720095,7300000008.030731,15.559776594745031
Maize (Silage),LightGBM,recommended_n,0.09792247742342242,3.604159999037049,2.823224938718056,4.618344068619353,2.438407363623268,2.4307622891684995
Maize (Silage),LightGBM,recommended_p2o5,0.08784189672754794,22.67819740539402,20.289138302878804,27.587073125178996,67046298024.725296,50.86109145105756
Maize (Silage),LightGBM,recommended_k2o,0.09496202661346331,26.808612888878418,17.77660603140885,38.02816672375605,117635224733.57603,162.12979543751254
Maize (Silage),LightGBM,OVERALL,0.09357546692147789,17.696990097769827,13.629656424335238,23.4111946391848,61560507586.913246,71.80721639257953
Maize (Silage),CatBoost,recommended_n,0.0635667579015009,3.683910935931825,2.8924932861328045,4.705467360280226,2.492377218156831,2.4844106646006288
Maize (Silage),CatBoost,recommended_p2o5,0.07078896810231516,22.940333618941615,20.96750367551695,27.843751197332264,67780384156.455864,51.18321610105099
Maize (Silage),CatBoost,recommended_k2o,0.058003776510632044,27.4511244755039,17.982802988038042,38.79685925471451,119233023218.87982,163.830553317115
Maize (Silage),CatBoost,OVERALL,0.0641198341714827,18.025123010125778,13.947599983229267,23.78202593744233,62337802459.276024,72.49939336092221
Maize (Silage),Random Forest,recommended_n,0.7254608910293208,1.7484745762711902,1.039999999999992,2.5478066339633805,1.1725681330083664,1.174201893937325
Maize (Silage),Random Forest,recommended_p2o5,0.9373555119153648,4.225423728813561,1.3500000000000085,7.229562192244108,5222033905.739315,14.742904269542201
Maize (Silage),Random Forest,recommended_k2o,0.9771245352054638,2.4957627118644066,0.0,6.045844209321791,2244067807.1411195,16.526453395731348
Maize (Silage),Random Forest,OVERALL,0.8799803127167164,2.8232203389830524,0.7966666666666669,5.274404345176427,2488700571.3510013,10.814519853070292
Maize (Silage),XGBoost,recommended_n,0.09349641197340419,3.6176951262910473,2.850088500976568,4.629660213989801,2.4480170087366657,2.43989576373047
Maize (Silage),XGBoost,recommended_p2o5,0.08383702110839386,22.746392036050054,20.471133422851565,27.64756800627658,67217419543.88386,50.952341297020844
Maize (Silage),XGBoost,recommended_k2o,0.09130918390591958,26.88731100955252,17.787342071533203,38.10483258332217,117577345929.42014,162.4610412666331
Maize (Silage),XGBoost,OVERALL,0.08954753899590588,17.750466057297874,13.702854665120446,23.46068693452952,61598255158.58401,71.9510927757948
Maize (Silage),Linear Regression,recommended_n,0.9944116253792206,0.2586942678847661,0.16782640235371105,0.36350225554068727,0.1743012121619905,0.17431268624886026
Maize (Silage),Linear Regression,recommended_p2o5,0.581255957804268,15.220737888855432,13.100354998263434,18.691531470527394,29762420870.865395,44.99004511476613
Maize (Silage),Linear Regression,recommended_k2o,0.502123073461874,21.365703366862974,13.45809327429918,28.205447105216564,97453396840.28375,154.9716917113876
Maize (Silage),Linear Regression,OVERALL,0.6925968855484541,12.281711841201059,8.90875822497211,15.753493610428215,42405272570.441154,66.7120165041342
Maize (Silage),Ridge,recommended_n,0.9947900831646147,0.26005086512825926,0.20992609606702217,0.3509778825847878,0.17507937695841713,0.17511245909158477
Maize (Silage),Ridge,recommended_p2o5,0.5802650697879819,15.389063960044874,12.8359535432391,18.713633600680183,31106740696.024006,45.2887363763175
Maize (Silage),Ridge,recommended_k2o,0.5345629392607987,20.945597294826488,14.617032163201472,27.27108827308211,99074707571.60306,153.3113749781313
Maize (Silage),Ridge,OVERALL,0.7032060307377984,12.198237373333207,9.220970600835864,15.445233252115694,43393816089.26738,66.2584079378468
Maize (Silage),Elastic Net,recommended_n,0.811841898515792,1.6538725347208634,1.3842386400923488,2.1092391092637786,1.1120896705175252,1.1105207822490444
Maize (Silage),Elastic Net,recommended_p2o5,0.41218451471855344,17.73309420290381,16.14373728849496,22.145784892638673,40687391573.13245,48.31197539044182
Maize (Silage),Elastic Net,recommended_k2o,0.14550957265825992,27.12876359957801,17.588160852860796,36.9509483735826,118016627168.54916,162.98711357331484
Maize (Silage),Elastic Net,OVERALL,0.4565119952975351,15.505243445734228,11.705378927149368,20.40199079182835,52901339580.93124,70.80320324866857
Maize (Silage),AdaBoost,recommended_n,0.9637303772887705,0.757127256757858,0.6020000000000039,0.926053064276457,0.5095601683016648,0.5099526896739439
Maize (Silage),AdaBoost,recommended_p2o5,0.9745821369309593,3.3928748370273794,2.834000000000003,4.605110797442825,2175847464.121186,10.290041616139197
Maize (Silage),AdaBoost,recommended_k2o,0.9896231304235089,1.9453415768373135,0.05141104294478527,4.071975605973313,339835713.99104106,141.67680457933383
Maize (Silage),AdaBoost,OVERALL,0.9759785482144129,2.0317812235408503,1.162470347648264,3.2010464892308654,838561059.5405957,50.82559962838232
Wheat (Irrigated),Extra Trees,recommended_n,0.9692783707844195,0.6704410256417195,0.09999999999999432,1.8584176708469586,0.41205787390561144,0.41136766119462176
Wheat (Irrigated),Extra Trees,recommended_p2o5,0.9960676377703107,0.6175806267810756,5.684341886080802e-14,2.4509361872011945,590860401.712977,4.1355583890471905
Wheat (Irrigated),Extra Trees,recommended_k2o,0.9940128063168462,0.7456102564104972,0.0,4.3625832136815825,1345880344.1811335,3.6775562772453814
Wheat (Irrigated),Extra Trees,OVERALL,0.9864529382905255,0.6778773029444306,0.03333333333335039,2.8906456905765787,645580248.7687229,2.741494109162398
Wheat (Irrigated),LightGBM,recommended_n,0.09738503910400031,7.342326744557328,4.971926473026201,10.073316244586854,4.426347934690836,4.430044980500535
Wheat (Irrigated),LightGBM,recommended_p2o5,0.09740450893739183,33.04285228007026,38.10392556976498,37.13229788948819,138560248067.94833,96.19666637153857
Wheat (Irrigated),LightGBM,recommended_k2o,0.09751008454585375,36.94827893051362,22.985555978001592,53.56156388592505,181500760558.38715,180.6384980775754
Wheat (Irrigated),LightGBM,OVERALL,0.0974332108624153,25.7778193183804,22.02046934026426,33.589059340000034,106687002876.92061,93.7550698098715
Wheat (Irrigated),CatBoost,recommended_n,0.09294782254255485,7.354716733460555,5.0965636288684095,10.098045885397761,4.434292741507574,4.437546653850269
Wheat (Irrigated),CatBoost,recommended_p2o5,0.09594286933944585,33.04308196499605,38.01251485196491,37.16235126488064,138845706992.2038,96.14411718360513
Wheat (Irrigated),CatBoost,recommended_k2o,0.09578854773662193,36.963664507927746,23.009220264922323,53.61262499550732,181707359435.76306,180.586451984449
Wheat (Irrigated),CatBoost,OVERALL,0.09489307987287421,25.787154402128113,22.03943291525188,33.6243407152619,106851022144.13371,93.72270527396813
Wheat (Irrigated),Random Forest,recommended_n,0.986112414365785,0.41873390313448877,3.666400516522117e-12,1.249495164153173,0.25514775967902037,0.2549280568727707
Wheat (Irrigated),Random Forest,recommended_p2o5,0.9990298468912334,0.3869800569802542,7.105427357601002e-14,1.217377822835936,126176639.830369,2.82044102492183
Wheat (Irrigated),Random Forest,recommended_k2o,0.9994014877903482,0.32858803418809907,0.0,1.3793312554461716,232854702.21265027,2.664177723265703
Wheat (Irrigated),Random Forest,OVERALL,0.9948479163491223,0.378100664767614,1.2458182633660424e-12,1.2820680808117604,119677114.099389,1.9131822683534345
Wheat (Irrigated),XGBoost,recommended_n,0.09718441391809995,7.342885717912548,4.955899658203123,10.074435685735045,4.426712917508819,4.430382743783429
Wheat (Irrigated),XGBoost,recommended_p2o5,0.09734226288143477,33.043297856187955,38.118347625732426,37.13357825221272,138560910259.52213,96.19702368553399
Wheat (Irrigated),XGBoost,recommended_k2o,0.09743903660366071,36.94910718528117,22.985183715820312,53.56367214438718,181497821065.93027,180.64024006507626
Wheat (Irrigated),XGBoost,OVERALL,0.09732190446773181,25.778430253127226,22.019810333251954,33.59056202744498,106686243776.62639,93.75588216479788
Wheat (Irrigated),Linear Regression,recommended_n,0.9903562827012358,0.6425277651326025,0.3898411824890218,1.0412222500645938,0.39734460155839424,0.39851336517713765
Wheat (Irrigated),Linear Regression,recommended_p2o5,0.6342110247269679,19.23200665676514,17.375467256588294,23.638534693722143,71718615213.90433,85.8752073942371
